id	nodes	label
79	<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Swimming>	TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Breaststroke>], head=[?]},TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Backstroke>], head=[?]},TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Aquatics>]},TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Swimmer>], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#participatesIn>, ?]},TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Butterfly>], head=[?]},TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Freestyle>], head=[?]},TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#participatesIn>, ?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Swimmer>]},TempateExpression{body=[?, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Butterfly>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Breaststroke>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Backstroke>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Freestyle>], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Aquatics>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Water_polo>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Swimming>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Synchronized_Swimming>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Diving>]},TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Swimmer>], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#participatesIn>, ?, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Butterfly>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Breaststroke>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Backstroke>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Freestyle>]},TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Freestyle>], head=[?, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Butterfly>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Breaststroke>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Backstroke>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Freestyle>]},TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Backstroke>], head=[?, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Butterfly>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Breaststroke>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Backstroke>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Freestyle>]},TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Breaststroke>], head=[?, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Butterfly>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Breaststroke>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Backstroke>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Freestyle>]},TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Butterfly>], head=[?, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Butterfly>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Breaststroke>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Backstroke>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Freestyle>]},TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#participatesIn>, ?, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Butterfly>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Breaststroke>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Backstroke>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Freestyle>], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Swimmer>]}
80	<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Skiff>	TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Sailing>]},TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Sailing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Skiff>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#HeavyweightDinghy>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Windsurfer>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Keelboat>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Dinghy>]}
81	<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Skeleton>	TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#WinterSport>]},TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#WinterSport>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Luge>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Curling>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Biathlon>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Skeleton>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Bobsleigh>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Skiing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Skating>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Ice_Hockey>]}
82	<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#IceDancing>	TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Figure_skating>]},TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Figure_skating>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#IceDancing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Pairs>]}
83	<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Hockey>	TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#SummerSport>]},TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#SummerSport>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Volleyball>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Boxing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Rowing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Triathlon>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Cycling>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Tennis>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Table_Tennis>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Taekwondo>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Softball>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Gymnastics>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Equestrian>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Baseball>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Hockey>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Modern_Pentathlon>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Canoe_Kayak>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Football>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Fencing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Badminton>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Aquatics>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Sailing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Archery>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Wrestling>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Judo>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Handball>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Athletics>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Basketball>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Shooting>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Weightlifting>]}
84	<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Butterfly>	TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Swimming>]},TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Swimming>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Butterfly>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Breaststroke>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Backstroke>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Freestyle>]}
85	<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Dinghy>	TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Sailing>]},TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Sailing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Skiff>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#HeavyweightDinghy>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Windsurfer>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Keelboat>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Dinghy>]}
86	<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#HighJump>	TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Athletics>]},TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Athletics>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#TripleJump>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Walk>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#HammerThrow>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Hurdles>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#ShotPut>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Race>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Marathon>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#LongJump>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Decathlon>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Steeplechase>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#PoleVault>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#DiscusThrow>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#HighJump>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#JavelinThrow>]}
87	<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#HorizontalBar>	TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Artistic_Gymnastics>]},TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Artistic_Gymnastics>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#BalanceBeam>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Rings>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#PommelHorse>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#UnevenBars>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#HorizontalBar>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Vault>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#ParallelBars>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#GymnasticsTeamCompetition>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#FloorExercise>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#AllRound>]}
88	<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Modern_Pentathlon>	TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#SummerSport>]},TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#SummerSport>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Volleyball>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Boxing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Rowing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Triathlon>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Cycling>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Tennis>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Table_Tennis>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Taekwondo>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Softball>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Gymnastics>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Equestrian>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Baseball>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Hockey>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Modern_Pentathlon>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Canoe_Kayak>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Football>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Fencing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Badminton>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Aquatics>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Sailing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Archery>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Wrestling>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Judo>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Handball>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Athletics>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Basketball>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Shooting>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Weightlifting>]}
89	<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Aquatics>	TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Swimming>], head=[?]},TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Diving>], head=[?]},TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Water_polo>], head=[?]},TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Synchronized_Swimming>], head=[?]},TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#SummerSport>]},TempateExpression{body=[?, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Water_polo>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Swimming>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Synchronized_Swimming>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Diving>], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#SummerSport>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Volleyball>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Boxing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Rowing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Triathlon>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Cycling>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Tennis>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Table_Tennis>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Taekwondo>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Softball>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Gymnastics>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Equestrian>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Baseball>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Hockey>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Modern_Pentathlon>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Canoe_Kayak>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Football>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Fencing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Badminton>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Aquatics>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Sailing>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Archery>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Wrestling>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Judo>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Handball>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Athletics>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Basketball>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Shooting>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Weightlifting>]},TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Synchronized_Swimming>], head=[?, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Water_polo>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Swimming>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Synchronized_Swimming>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Diving>]},TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Diving>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Springboard>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Platform>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#SynchronizedPlatform>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#SynchronizedSpringboard>], head=[?, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Water_polo>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Swimming>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Synchronized_Swimming>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Diving>]},TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Water_polo>], head=[?, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Water_polo>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Swimming>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Synchronized_Swimming>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Diving>]},TempateExpression{body=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Swimming>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Butterfly>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Breaststroke>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Backstroke>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Freestyle>], head=[?, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Water_polo>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Swimming>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Synchronized_Swimming>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Diving>]}
90	<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Walk>	TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Athletics>]},TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Athletics>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#TripleJump>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Walk>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#HammerThrow>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Hurdles>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#ShotPut>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Race>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Marathon>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#LongJump>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Decathlon>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Steeplechase>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#PoleVault>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#DiscusThrow>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#HighJump>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#JavelinThrow>]}
91	<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Hurdles>	TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Athletics>]},TempateExpression{body=[?], head=[<http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Athletics>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#TripleJump>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Walk>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#HammerThrow>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Hurdles>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#ShotPut>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Race>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Marathon>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#LongJump>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Decathlon>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#Steeplechase>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#PoleVault>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#DiscusThrow>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#HighJump>, <http://swat.cse.lehigh.edu/resources/onto/olympics.owl#JavelinThrow>]}
